-1,0.0403504
-1,0.0405365
-1,0.0405325
-1,0.0406286
-1,0.0405586
-1,0.0405325
-1,0.0406066
-1,0.0407848
-1,0.0405365
-1,0.0406266
-0.995,0.0403764
-0.995,0.0405786
-0.995,0.0405145
-0.995,0.0406507
-0.995,0.040953
-0.995,0.0406607
-0.995,0.0405966
-0.995,0.0412212
-0.995,0.0406667
-0.995,0.0405706
-0.99,0.0406186
-0.99,0.0404484
-0.99,0.0407367
-0.99,0.0410651
-0.99,0.040951
-0.99,0.0407487
-0.99,0.0408809
-0.99,0.0409249
-0.99,0.0407968
-0.99,0.0405626
-0.985,0.0409429
-0.985,0.0411532
-0.985,0.0410911
-0.985,0.0405646
-0.985,0.0410691
-0.985,0.0411331
-0.985,0.0408689
-0.985,0.0406527
-0.985,0.0411191
-0.985,0.0407848
-0.98,0.0413493
-0.98,0.0414595
-0.98,0.0414795
-0.98,0.0412813
-0.98,0.041027
-0.98,0.0414274
-0.98,0.041001
-0.98,0.0415235
-0.98,0.0413834
-0.98,0.0408949
-0.975,0.0410691
-0.975,0.0415375
-0.975,0.0412833
-0.975,0.0416857
-0.975,0.0413554
-0.975,0.0416657
-0.975,0.0413934
-0.975,0.0417177
-0.975,0.0412112
-0.975,0.0416597
-0.97,0.0414114
-0.97,0.0416957
-0.97,0.0420881
-0.97,0.0415936
-0.97,0.0416356
-0.97,0.0417437
-0.97,0.0413393
-0.97,0.0416757
-0.97,0.0416236
-0.97,0.0418919
-0.965,0.042002
-0.965,0.0421121
-0.965,0.042
-0.965,0.041992
-0.965,0.0418759
-0.965,0.0417157
-0.965,0.042
-0.965,0.0417497
-0.965,0.0414294
-0.965,0.0416777
-0.96,0.0418599
-0.96,0.0417558
-0.96,0.0420941
-0.96,0.0422402
-0.96,0.0417678
-0.96,0.0421041
-0.96,0.0420961
-0.96,0.0417938
-0.96,0.0420921
-0.96,0.0424805
-0.955,0.0425766
-0.955,0.0421441
-0.955,0.042034
-0.955,0.0419459
-0.955,0.041998
-0.955,0.0423083
-0.955,0.0422242
-0.955,0.0419459
-0.955,0.0426066
-0.955,0.0421241
-0.95,0.0421782
-0.95,0.0418919
-0.95,0.0426046
-0.95,0.0423764
-0.95,0.0421982
-0.95,0.0426747
-0.95,0.0425045
-0.95,0.0423143
-0.95,0.0424645
-0.95,0.0422222
-0.945,0.0426647
-0.945,0.0422342
-0.945,0.0426266
-0.945,0.0428348
-0.945,0.0425686
-0.945,0.0428709
-0.945,0.0427828
-0.945,0.0426507
-0.945,0.0426066
-0.945,0.0426927
-0.94,0.0427387
-0.94,0.0428549
-0.94,0.0430571
-0.94,0.0426607
-0.94,0.0427387
-0.94,0.0431151
-0.94,0.0424925
-0.94,0.043045
-0.94,0.0428108
-0.94,0.0424204
-0.935,0.0429269
-0.935,0.0426967
-0.935,0.0426687
-0.935,0.0430591
-0.935,0.0427387
-0.935,0.0430911
-0.935,0.0425305
-0.935,0.043027
-0.935,0.0429049
-0.935,0.0427087
-0.93,0.0432072
-0.93,0.0433433
-0.93,0.0430971
-0.93,0.0430751
-0.93,0.0431732
-0.93,0.0430951
-0.93,0.0433133
-0.93,0.0433433
-0.93,0.0432973
-0.93,0.0429369
-0.925,0.0433614
-0.925,0.0432553
-0.925,0.0436517
-0.925,0.0434695
-0.925,0.0432833
-0.925,0.0433133
-0.925,0.0433714
-0.925,0.0433594
-0.925,0.0435776
-0.925,0.0432813
-0.92,0.0436036
-0.92,0.0435596
-0.92,0.0434875
-0.92,0.0437938
-0.92,0.0436236
-0.92,0.0432793
-0.92,0.0432533
-0.92,0.0435996
-0.92,0.0435495
-0.92,0.0435856
-0.915,0.0437558
-0.915,0.0436697
-0.915,0.0441642
-0.915,0.0436416
-0.915,0.043958
-0.915,0.0436777
-0.915,0.0436276
-0.915,0.0438959
-0.915,0.043994
-0.915,0.0436176
-0.91,0.0437758
-0.91,0.0440701
-0.91,0.0438959
-0.91,0.0438699
-0.91,0.0437698
-0.91,0.0434835
-0.91,0.0443624
-0.91,0.0437117
-0.91,0.0438338
-0.91,0.0440521
-0.905,0.0442102
-0.905,0.0443584
-0.905,0.044024
-0.905,0.0442743
-0.905,0.0442643
-0.905,0.0443163
-0.905,0.0444545
-0.905,0.0439179
-0.905,0.0442523
-0.905,0.0441321
-0.9,0.0446807
-0.9,0.0445185
-0.9,0.0444024
-0.9,0.0442523
-0.9,0.0442543
-0.9,0.0442963
-0.9,0.0443524
-0.9,0.0441962
-0.9,0.0445826
-0.9,0.0442563
-0.895,0.0444224
-0.895,0.0441942
-0.895,0.0447868
-0.895,0.0442703
-0.895,0.0447207
-0.895,0.0440801
-0.895,0.0445305
-0.895,0.0444124
-0.895,0.0443303
-0.895,0.0449229
-0.89,0.0442603
-0.89,0.0446446
-0.89,0.0447467
-0.89,0.0444965
-0.89,0.0448148
-0.89,0.0449149
-0.89,0.0447167
-0.89,0.044955
