-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0.511111,9.5,12.1,10.8
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0.555556,10.4,11.6,7.4
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0.0222222,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
-4.43,0,0,0,0
