-1,0.0101005,1.44,2,0.0166667
-1,0.01,1.42,1,0.00633333
-1,0.00979899,1.355,2,0.015
-1,0.010402,1.54,0,0
-1,0.0103015,1.43,2,0.0166667
-1,0.0105025,1.58,0,0
-1,0.010402,1.5,1,0.00833333
-1,0.010201,1.44,0,0
-1,0.010402,1.46,1,0.0075
-1,0.010804,1.635,1,0.0075
-0.7,0.011005,1.76,0,0
-0.7,0.011206,1.75,2,0.0116667
-0.7,0.0117588,1.98,0,0
-0.7,0.0119598,2.085,1,0.00416667
-0.7,0.0118593,2.065,1,0.00833333
-0.7,0.011809,2.065,3,0.0146667
-0.7,0.0123116,2.17,1,0.0075
-0.7,0.0112563,1.83,0,0
-0.7,0.0120603,2.19,2,0.015
-0.7,0.0117588,1.97,1,0.00333333
-0.4,0.0133166,2.625,1,0.0108333
-0.4,0.0129146,2.48,2,0.00633333
-0.4,0.0129146,2.42,0,0
-0.4,0.0130151,2.515,1,0.00416667
-0.4,0.0138693,2.845,0,0
-0.4,0.0134673,2.7,3,0.0235
-0.4,0.0129146,2.515,1,0.00833333
-0.4,0.0134171,2.745,4,0.0258333
-0.4,0.0130151,2.535,3,0.0141667
-0.4,0.0133668,2.66,0,0
-0.1,0.0152764,3.57,7,0.0335
-0.1,0.0152261,3.515,6,0.032
-0.1,0.0146231,3.215,1,0.00666667
-0.1,0.0151759,3.51,4,0.0158333
-0.1,0.0149246,3.315,1,0.00416667
-0.1,0.0150754,3.445,1,0.00666667
-0.1,0.0145729,3.22,3,0.011
-0.1,0.0151256,3.5,2,0.01
-0.1,0.0145226,3.15,1,0.00333333
-0.1,0.0145226,3.235,3,0.0103333
0.2,0.0168342,4.385,10,0.0333333
0.2,0.0166332,4.3,7,0.0188333
0.2,0.0168342,4.315,2,0.00633333
0.2,0.0172362,4.655,4,0.0121667
0.2,0.0166834,4.25,5,0.0121667
0.2,0.0171357,4.605,1,0.003
0.2,0.0168342,4.37,5,0.0143333
0.2,0.0167337,4.38,6,0.0211429
0.2,0.0165829,4.27,5,0.013
0.2,0.0160302,4.03,3,0.0121667
0.5,0.0179899,5.18,1,0.003
0.5,0.0188945,5.595,15,0.0421667
0.5,0.0182412,5.3,5,0.0151667
0.5,0.018593,5.505,7,0.0154048
0.5,0.018593,5.51,12,0.029
0.5,0.0184422,5.42,6,0.0169048
0.5,0.0181407,5.17,2,0.00516667
0.5,0.018392,5.445,8,0.0195
0.5,0.0188442,5.665,10,0.0368333
0.5,0.0183417,5.25,5,0.0111667
0.8,0.0203015,6.655,13,0.0293333
0.8,0.0197487,6.25,8,0.0181667
0.8,0.0203518,6.625,10,0.0225
0.8,0.020201,6.55,18,0.035
0.8,0.020201,6.545,20,0.0453095
0.8,0.020201,6.62,10,0.0230714
0.8,0.0198492,6.41,7,0.02
0.8,0.020402,6.66,19,0.0383095
0.8,0.0205528,6.835,8,0.019
0.8,0.0206533,6.975,11,0.0314762
1.1,0.0220603,7.865,20,0.0384762
1.1,0.0214573,7.43,15,0.0341667
1.1,0.0223618,8.235,21,0.0364524
1.1,0.0220101,7.905,17,0.0309048
1.1,0.0223618,8.225,22,0.0447857
1.1,0.0220101,7.94,19,0.0373095
1.1,0.0219095,7.85,11,0.0227857
1.1,0.0223618,8.205,13,0.0242857
1.1,0.0217588,7.865,10,0.02125
1.1,0.0217085,7.77,7,0.0151667
1.4,0.0242211,9.845,30,0.04675
1.4,0.0234673,9.135,15,0.0251905
1.4,0.0237186,9.285,14,0.0273452
1.4,0.0240201,9.615,16,0.0235119
1.4,0.0241709,9.74,20,0.0297381
1.4,0.0238191,9.4,24,0.0367024
1.4,0.0241206,9.69,16,0.0258333
1.4,0.0236181,9.305,16,0.0271905
1.4,0.0239196,9.415,13,0.0216429
1.4,0.0233668,9.105,22,0.0396667
1.7,0.0256281,10.895,21,0.0267857
1.7,0.0255779,11.02,27,0.0385
1.7,0.0258794,11.3,22,0.029369
1.7,0.0260302,11.49,27,0.0348452
1.7,0.0258291,11.165,23,0.0278929
1.7,0.0257286,11.135,23,0.031619
1.7,0.0255276,10.98,26,0.0369524
1.7,0.0251256,10.525,20,0.0276667
1.7,0.0257789,11.125,32,0.0413333
1.7,0.0256281,10.975,24,0.0315952
2,0.0272864,12.65,29,0.0332857
2,0.0278894,13.16,35,0.0398532
2,0.0269849,12.18,28,0.0332738
2,0.0274874,12.66,34,0.037881
2,0.0273869,12.645,29,0.0326905
2,0.028392,13.74,33,0.0358571
2,0.0268342,12.115,28,0.0333095
2,0.0267839,12.12,26,0.0315714
2,0.0268844,12.125,24,0.02925
2,0.0280905,13.335,31,0.0326667
2.3,0.029196,14.52,37,0.03675
2.3,0.028794,14.095,21,0.0217738
2.3,0.0284925,13.78,30,0.0330278
2.3,0.0292965,14.705,33,0.0347897
2.3,0.029196,14.55,48,0.0519524
2.3,0.0284925,13.845,32,0.0347262
2.3,0.029799,15.11,37,0.0370833
2.3,0.0292965,14.665,38,0.0404325
2.3,0.0298995,15.315,39,0.0390357
2.3,0.0295477,14.915,42,0.0415675
2.6,0.031608,17.15,46,0.0367937
2.6,0.031407,16.925,46,0.041496
2.6,0.031005,16.515,52,0.0489683
2.6,0.0314573,17.035,52,0.0457579
2.6,0.0315075,16.97,41,0.0355278
2.6,0.031206,16.85,60,0.052631
2.6,0.0312563,16.685,44,0.0396032
2.6,0.0308543,16.32,50,0.0455159
2.6,0.031809,17.475,52,0.0419563
2.6,0.0315578,17.09,38,0.0326865
2.9,0.0331156,18.97,50,0.0382698
2.9,0.0330653,18.94,53,0.0402103
2.9,0.0326131,18.35,46,0.037996
2.9,0.0334171,19.345,59,0.046254
2.9,0.0335176,19.43,52,0.0411667
2.9,0.0329648,18.86,59,0.0478135
2.9,0.0324623,18.23,59,0.0491508
2.9,0.0335678,19.62,71,0.0553968
2.9,0.0324121,18.155,66,0.0556071
2.9,0.0332161,19.14,51,0.04125
3.2,0.0357286,22.29,65,0.0440397
3.2,0.0352764,21.665,59,0.0416984
3.2,0.0346231,20.86,79,0.056496
3.2,0.0343719,20.55,59,0.0425992
3.2,0.0351256,21.41,66,0.0474167
3.2,0.0349246,21.345,68,0.0465992
3.2,0.0350251,21.42,64,0.0441786
3.2,0.0346734,20.885,51,0.0360437
3.2,0.0345226,20.7,68,0.0486706
3.2,0.0353769,21.695,83,0.0575595
3.5,0.0372864,24.385,65,0.0415873
3.5,0.0369849,23.9,94,0.0599286
3.5,0.0363317,23.175,72,0.0482778
3.5,0.0371357,24.3,96,0.0589167
3.5,0.0365829,23.385,65,0.0426429
3.5,0.0363819,23.155,82,0.0529167
3.5,0.0365327,23.29,89,0.0589048
3.5,0.0366834,23.595,81,0.0520794
3.5,0.0371357,24.25,67,0.0426905
3.5,0.0373869,24.595,95,0.0584517
3.8,0.0378392,25.165,93,0.057496
3.8,0.0386935,26.365,97,0.0556421
3.8,0.038392,25.815,84,0.0475119
3.8,0.0390452,26.93,99,0.0541356
3.8,0.0386432,26.26,107,0.0618636
3.8,0.0380905,25.535,82,0.0485469
3.8,0.0389447,26.705,105,0.0591151
3.8,0.0393467,27.31,91,0.0499794
3.8,0.0391457,27.105,103,0.0571916
3.8,0.0390955,26.865,96,0.0535595
4.1,0.0407035,29.255,100,0.0516216
4.1,0.0409548,29.795,108,0.0556328
4.1,0.0405528,29.235,104,0.0536739
4.1,0.0408543,29.7,93,0.0457219
4.1,0.0408543,29.545,116,0.0580069
4.1,0.0411055,30.08,103,0.0509888
4.1,0.0402513,28.58,88,0.0467457
4.1,0.040201,28.59,106,0.0560895
4.1,0.0402513,28.72,116,0.0595101
4.1,0.0402513,28.575,109,0.0590978
4.4,0.0423618,31.955,113,0.0535592
4.4,0.0426633,32.37,130,0.0601605
4.4,0.0422613,31.715,125,0.0590527
4.4,0.0426633,32.33,127,0.059711
4.4,0.0427638,32.62,141,0.0656183
4.4,0.0419598,31.24,132,0.0619134
4.4,0.0422613,31.685,127,0.061504
4.4,0.0430151,32.93,123,0.0568896
4.4,0.0432161,33.13,135,0.0616714
4.4,0.0424121,31.88,139,0.0655689
4.7,0.0446734,35.785,139,0.0581858
4.7,0.0450754,36.275,144,0.059167
4.7,0.0440704,34.605,136,0.0583467
4.7,0.0439698,34.545,120,0.0531696
4.7,0.0451759,36.515,156,0.0648651
4.7,0.0444221,35.285,144,0.0609968
4.7,0.0439698,34.42,155,0.0687302
4.7,0.0440201,34.62,140,0.0611407
4.7,0.0445226,35.32,143,0.0593052
4.7,0.0444724,35.31,160,0.068267
5,0.0461809,38.285,146,0.057424
5,0.0459296,37.705,175,0.0692222
5,0.0466834,39.195,193,0.0754919
5,0.0467839,39.26,176,0.0686926
5,0.0463317,38.475,176,0.0678222
5,0.0467337,39.245,170,0.0643665
5,0.0464322,38.64,179,0.0699315
5,0.0455779,37.11,144,0.0582222
5,0.0467839,39.21,182,0.0700112
5,0.0462312,38.37,159,0.0621006
5.3,0.048191,41.73,180,0.0650029
5.3,0.0482412,41.83,171,0.0618294
5.3,0.0478894,41.23,167,0.0612893
